url,label,score,prediction,has_query,has_security,has_payment,has_redirect,has_encoding,path_depth,query_params,registrable_domain,hostname,tld,URLLength,DomainLength,IsDomainIP,NoOfSubDomain,IsHTTPS,HasSuspiciousWords,SpecialCharRatio,DigitRatio,HasAtSymbol,SuspiciousTLD,BrandImpersonationScore,HyphenCount,PathQueryLength,KnownBrandDomain,DomainVowelRatio
https://etsy.com/api/v1/users,0,0.5871628696020499,1,0,0,0,0,0,3,0,etsy.com,etsy.com,com,29.0,8.0,0.0,0.0,1.0,0.0,0.2413793103448276,0.034482758620689655,0.0,0.0,0.0,0.0,13.0,0.0,0.25
https://target.com/item/98213,0,0.5861391330103551,1,0,0,0,0,0,2,0,target.com,target.com,com,29.0,10.0,0.0,0.0,1.0,0.0,0.20689655172413793,0.1724137931034483,0.0,0.0,0.0,0.0,11.0,0.0,0.3333333333333333
https://steamcommunity.com/docs/api,0,0.5102926338688026,1,0,0,0,0,0,2,0,steamcommunity.com,steamcommunity.com,com,35.0,18.0,0.0,0.0,1.0,0.0,0.17142857142857143,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.35714285714285715
https://wellsfargo.com/api/v1/users,0,0.5634540402993206,1,0,0,0,0,0,3,0,wellsfargo.com,wellsfargo.com,com,35.0,14.0,0.0,0.0,1.0,0.0,0.2,0.02857142857142857,0.0,0.0,0.0,0.0,13.0,0.0,0.3
https://kubernetes.io/watch?v=dQw4w9WgXcQ,0,0.4935095280793676,1,1,0,0,0,0,1,1,kubernetes.io,kubernetes.io,io,41.0,13.0,0.0,0.0,1.0,0.0,0.17073170731707318,0.04878048780487805,0.0,0.0,0.0,0.0,19.0,0.0,0.4
https://doordash.com/api/v2/products?page=2,0,0.47236303089395754,1,1,0,0,0,0,3,1,doordash.com,doordash.com,com,43.0,12.0,0.0,0.0,1.0,0.0,0.20930232558139536,0.046511627906976744,0.0,0.0,0.0,0.0,22.0,0.0,0.375
https://cdc.gov/sports,0,0.5072296093983517,1,0,0,0,0,0,1,0,cdc.gov,cdc.gov,gov,22.0,7.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
http://mit.edu/technology,0,0.8967051451470546,1,0,0,0,0,0,1,0,mit.edu,mit.edu,edu,25.0,7.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.3333333333333333
http://usa.gov/business,0,0.8516795418648814,1,0,0,0,0,0,1,0,usa.gov,usa.gov,gov,23.0,7.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.6666666666666666
https://steamcommunity.com/search,0,0.4765124703153167,1,0,0,0,0,0,1,0,steamcommunity.com,steamcommunity.com,com,33.0,18.0,0.0,0.0,1.0,0.0,0.15151515151515152,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.35714285714285715
https://twitch.tv/playlist?list=PL12345,0,0.4950360776811065,1,1,0,0,0,0,1,1,twitch.tv,twitch.tv,tv,39.0,9.0,0.0,0.0,1.0,0.0,0.1794871794871795,0.1282051282051282,0.0,0.0,0.0,0.0,21.0,0.0,0.16666666666666666
https://techcrunch.com/,0,0.5169724096462157,1,0,0,0,0,0,0,0,techcrunch.com,techcrunch.com,com,23.0,14.0,0.0,0.0,1.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2
https://epicgames.com/item/98213,0,0.5321112978149529,1,0,0,0,0,0,2,0,epicgames.com,epicgames.com,com,32.0,13.0,0.0,0.0,1.0,0.0,0.1875,0.15625,0.0,0.0,0.0,0.0,11.0,0.0,0.4444444444444444
https://gov.uk/sports,0,0.5791597932857839,1,0,0,0,0,0,1,0,gov.uk,gov.uk,uk,21.0,6.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.3333333333333333
https://harvard.edu/wiki,0,0.4605268114315508,1,0,0,0,0,0,1,0,harvard.edu,harvard.edu,edu,24.0,11.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2857142857142857
http://berkeley.edu/api/v1/users,0,0.9728587483395519,1,0,0,0,0,0,3,0,berkeley.edu,berkeley.edu,edu,32.0,12.0,0.0,0.0,0.0,0.0,0.21875,0.03125,0.0,0.0,0.0,0.0,13.0,0.0,0.375
http://americanexpress.com/science,0,0.9492031244081165,1,0,0,0,0,0,1,0,americanexpress.com,americanexpress.com,com,34.0,19.0,0.0,0.0,0.0,0.0,0.14705882352941177,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.4
https://npmjs.com/forum,0,0.4768634041486413,1,0,0,0,0,0,1,0,npmjs.com,npmjs.com,com,23.0,9.0,0.0,0.0,1.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
http://steamcommunity.com/login,0,0.4897379136935257,1,0,1,0,0,0,1,0,steamcommunity.com,steamcommunity.com,com,31.0,18.0,0.0,0.0,0.0,1.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.35714285714285715
http://www.irs.gov/community,0,0.8163355793469895,1,0,0,0,0,0,1,0,irs.gov,www.irs.gov,gov,28.0,11.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.3333333333333333
https://npmjs.com/docs/getting-started,0,0.4600252119357922,1,0,0,0,0,0,2,0,npmjs.com,npmjs.com,com,38.0,9.0,0.0,0.0,1.0,0.0,0.18421052631578946,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0
https://nytimes.com,0,0.506886546880546,1,0,0,0,0,0,0,0,nytimes.com,nytimes.com,com,19.0,11.0,0.0,0.0,1.0,0.0,0.21052631578947367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142857142857
https://pypi.org/wiki,0,0.47437963390518323,1,0,0,0,0,0,1,0,pypi.org,pypi.org,org,21.0,8.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.25
https://cloudflare.com/issues/1042,0,0.4955590679008021,1,0,0,0,0,0,2,0,cloudflare.com,cloudflare.com,com,34.0,14.0,0.0,0.0,1.0,0.0,0.17647058823529413,0.11764705882352941,0.0,0.0,0.0,0.0,12.0,0.0,0.4
https://etsy.com/item/98213,0,0.6402885286253399,1,0,0,0,0,0,2,0,etsy.com,etsy.com,com,27.0,8.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.18518518518518517,0.0,0.0,0.0,0.0,11.0,0.0,0.25
https://x.com/item/98213,0,0.8157429306833486,1,0,0,0,0,0,2,0,x.com,x.com,com,24.0,5.0,0.0,0.0,1.0,0.0,0.25,0.20833333333333334,0.0,0.0,0.0,0.0,11.0,0.0,0.0
http://udemy.com/releases/tag/v2.3.1,0,0.9294487745197794,1,0,0,0,0,0,3,0,udemy.com,udemy.com,com,36.0,9.0,0.0,0.0,0.0,0.0,0.25,0.08333333333333333,0.0,0.0,0.0,0.0,20.0,0.0,0.4
https://twitch.tv/issues/1042,0,0.6720942529567486,1,0,0,0,0,0,2,0,twitch.tv,twitch.tv,tv,29.0,9.0,0.0,0.0,1.0,0.0,0.20689655172413793,0.13793103448275862,0.0,0.0,0.0,0.0,12.0,0.0,0.16666666666666666
https://atlassian.com/api/v2/products?page=2,0,0.48865065630772914,1,1,0,0,0,0,3,1,atlassian.com,atlassian.com,com,44.0,13.0,0.0,0.0,1.0,0.0,0.20454545454545456,0.045454545454545456,0.0,0.0,0.0,0.0,22.0,0.0,0.4444444444444444
https://khanacademy.org/search?q=python+tutorial,0,0.4800622744817907,1,1,0,0,0,0,1,1,khanacademy.org,khanacademy.org,org,48.0,15.0,0.0,0.0,1.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.36363636363636365
https://nytimes.com/issues/1042,0,0.5337757192163002,1,0,0,0,0,0,2,0,nytimes.com,nytimes.com,com,31.0,11.0,0.0,0.0,1.0,0.0,0.1935483870967742,0.12903225806451613,0.0,0.0,0.0,0.0,12.0,0.0,0.2857142857142857
https://berkeley.edu/releases/tag/v2.3.1,0,0.5254325630896053,1,0,0,0,0,0,3,0,berkeley.edu,berkeley.edu,edu,40.0,12.0,0.0,0.0,1.0,0.0,0.225,0.075,0.0,0.0,0.0,0.0,20.0,0.0,0.375
https://cdc.gov/issues/1042,0,0.6604121657117428,1,0,0,0,0,0,2,0,cdc.gov,cdc.gov,gov,27.0,7.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.14814814814814814,0.0,0.0,0.0,0.0,12.0,0.0,0.0
https://cloudflare.com/library/3.12,0,0.5705494649721643,1,0,0,0,0,0,2,0,cloudflare.com,cloudflare.com,com,35.0,14.0,0.0,0.0,1.0,0.0,0.2,0.08571428571428572,0.0,0.0,0.0,0.0,13.0,0.0,0.4
https://gov.uk/tree/main/src,0,0.5644527888282408,1,0,0,0,0,0,3,0,gov.uk,gov.uk,uk,28.0,6.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.3333333333333333
https://www.gov.uk/health,0,0.5105112900268914,1,0,0,0,0,0,1,0,www.gov.uk,www.gov.uk,uk,25.0,10.0,0.0,0.0,1.0,0.0,0.24,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
https://pypi.org/products/electronics,0,0.4717686159928924,1,0,0,0,0,0,2,0,pypi.org,pypi.org,org,37.0,8.0,0.0,0.0,1.0,0.0,0.16216216216216217,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.25
https://wordpress.com/order/confirmation/778213,0,0.47735631060072425,1,0,0,1,0,0,3,0,wordpress.com,wordpress.com,com,47.0,13.0,0.0,0.0,1.0,0.0,0.14893617021276595,0.1276595744680851,0.0,0.0,0.0,0.0,26.0,0.0,0.2222222222222222
https://twitch.tv/dashboard,0,0.5059049572779968,1,0,0,0,0,0,1,0,twitch.tv,twitch.tv,tv,27.0,9.0,0.0,0.0,1.0,0.0,0.18518518518518517,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.16666666666666666
http://www.theguardian.com/api/v2/products?page=2,0,0.9838891346013071,1,1,0,0,0,0,3,1,theguardian.com,www.theguardian.com,com,49.0,19.0,0.0,1.0,0.0,0.0,0.20408163265306123,0.04081632653061224,0.0,0.0,0.0,0.0,22.0,0.0,0.45454545454545453
https://ibm.com/watch?v=dQw4w9WgXcQ,0,0.5213942154846378,1,1,0,0,0,0,1,1,ibm.com,ibm.com,com,35.0,7.0,0.0,0.0,1.0,0.0,0.2,0.05714285714285714,0.0,0.0,0.0,0.0,19.0,0.0,0.3333333333333333
https://pypi.org/checkout,0,0.4578695064179462,1,0,0,1,0,0,1,0,pypi.org,pypi.org,org,25.0,8.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.25
https://steamcommunity.com/features,0,0.5097601902163181,1,0,0,0,0,0,1,0,steamcommunity.com,steamcommunity.com,com,35.0,18.0,0.0,0.0,1.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.35714285714285715
https://techcrunch.com/api/v1/users,0,0.5655868178230378,1,0,0,0,0,0,3,0,techcrunch.com,techcrunch.com,com,35.0,14.0,0.0,0.0,1.0,0.0,0.2,0.02857142857142857,0.0,0.0,0.0,0.0,13.0,0.0,0.2
http://www.theguardian.com/docs,0,0.9904270037466153,1,0,0,0,0,0,1,0,theguardian.com,www.theguardian.com,com,31.0,19.0,0.0,1.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.45454545454545453
https://irs.gov/watch?v=dQw4w9WgXcQ,0,0.5213942154846378,1,1,0,0,0,0,1,1,irs.gov,irs.gov,gov,35.0,7.0,0.0,0.0,1.0,0.0,0.2,0.05714285714285714,0.0,0.0,0.0,0.0,19.0,0.0,0.3333333333333333
https://wsj.com/wiki,0,0.573918649147868,1,0,0,0,0,0,1,0,wsj.com,wsj.com,com,20.0,7.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
http://www.pinterest.com/world,0,0.9716768437130126,1,0,0,0,0,0,1,0,pinterest.com,www.pinterest.com,com,30.0,17.0,0.0,1.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.3333333333333333
https://nvidia.com/issues/1042,0,0.5042050203577277,1,0,0,0,0,0,2,0,nvidia.com,nvidia.com,com,30.0,10.0,0.0,0.0,1.0,0.0,0.2,0.13333333333333333,0.0,0.0,0.0,0.0,12.0,0.0,0.5
https://www.doordash.com/api/v1/users,0,0.4796919601779342,1,0,0,0,0,0,3,0,doordash.com,www.doordash.com,com,37.0,16.0,0.0,1.0,1.0,0.0,0.21621621621621623,0.02702702702702703,0.0,0.0,0.0,0.0,13.0,0.0,0.375
https://x.com/sports,0,0.6601896200014812,1,0,0,0,0,0,1,0,x.com,x.com,com,20.0,5.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
https://edx.org/watch?v=dQw4w9WgXcQ,0,0.5213942154846378,1,1,0,0,0,0,1,1,edx.org,edx.org,org,35.0,7.0,0.0,0.0,1.0,0.0,0.2,0.05714285714285714,0.0,0.0,0.0,0.0,19.0,0.0,0.3333333333333333
http://twitch.tv/health,0,0.9267947909360427,1,0,0,0,0,0,1,0,twitch.tv,twitch.tv,tv,23.0,9.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.16666666666666666
https://irs.gov/news,0,0.49217644869794663,1,0,0,0,0,0,1,0,irs.gov,irs.gov,gov,20.0,7.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3333333333333333
https://techcrunch.com/en-us/docs/Web/JavaScript,0,0.46424861387943767,1,0,0,0,0,0,4,0,techcrunch.com,techcrunch.com,com,48.0,14.0,0.0,0.0,1.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.2
https://x.com/news/technology,0,0.6298001735123202,1,0,0,0,0,0,2,0,x.com,x.com,com,29.0,5.0,0.0,0.0,1.0,0.0,0.20689655172413793,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0
https://www.gov.uk/wiki,0,0.6017407293862238,1,0,0,0,0,0,1,0,www.gov.uk,www.gov.uk,uk,23.0,10.0,0.0,0.0,1.0,0.0,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
https://cdc.gov/forum,0,0.5279607317067588,1,0,0,0,0,0,1,0,cdc.gov,cdc.gov,gov,21.0,7.0,0.0,0.0,1.0,0.0,0.23809523809523808,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
https://doordash.com/issues/1042,0,0.4785945478816217,1,0,0,0,0,0,2,0,doordash.com,doordash.com,com,32.0,12.0,0.0,0.0,1.0,0.0,0.1875,0.125,0.0,0.0,0.0,0.0,12.0,0.0,0.375
https://www.notion.so/questions/12345/how-to-parse-json,0,0.4583271408523408,1,0,0,0,0,0,3,0,notion.so,www.notion.so,so,55.0,13.0,0.0,1.0,1.0,0.0,0.2,0.09090909090909091,0.0,0.0,0.0,0.0,34.0,0.0,0.5
https://irs.gov/api/v2/products?page=2,0,0.5153156672414723,1,1,0,0,0,0,3,1,irs.gov,irs.gov,gov,38.0,7.0,0.0,0.0,1.0,0.0,0.23684210526315788,0.05263157894736842,0.0,0.0,0.0,0.0,22.0,0.0,0.3333333333333333
https://mit.edu/tree/main/src,0,0.45857303925154247,1,0,0,0,0,0,3,0,mit.edu,mit.edu,edu,29.0,7.0,0.0,0.0,1.0,0.0,0.2413793103448276,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.3333333333333333
https://irs.gov/blog,0,0.49217644869794663,1,0,0,0,0,0,1,0,irs.gov,irs.gov,gov,20.0,7.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3333333333333333
https://steamcommunity.com/help,0,0.4621147097159922,1,0,0,0,0,0,1,0,steamcommunity.com,steamcommunity.com,com,31.0,18.0,0.0,0.0,1.0,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.35714285714285715
https://wsj.com/blog/2025/new-features,0,0.5282221607063471,1,0,0,0,0,0,3,0,wsj.com,wsj.com,com,38.0,7.0,0.0,0.0,1.0,0.0,0.21052631578947367,0.10526315789473684,0.0,0.0,0.0,0.0,23.0,0.0,0.0
http://www.wsj.com/privacy,0,0.8326125172104426,1,0,0,0,0,0,1,0,wsj.com,www.wsj.com,com,26.0,11.0,0.0,1.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
https://docs.python.org/item/98213,0,0.46773798110286463,1,0,0,0,0,0,2,0,python.org,docs.python.org,org,34.0,15.0,0.0,1.0,1.0,0.0,0.20588235294117646,0.14705882352941177,0.0,0.0,0.0,0.0,11.0,0.0,0.16666666666666666
http://www.who.int/community,0,0.8163355793469895,1,0,0,0,0,0,1,0,who.int,www.who.int,int,28.0,11.0,0.0,1.0,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.3333333333333333
https://lyft.com/watch?v=dQw4w9WgXcQ,0,0.5771781794731992,1,1,0,0,0,0,1,1,lyft.com,lyft.com,com,36.0,8.0,0.0,0.0,1.0,0.0,0.19444444444444445,0.05555555555555555,0.0,0.0,0.0,0.0,19.0,0.0,0.0
https://epicgames.com/releases/tag/v2.3.1,0,0.5569654785119226,1,0,0,0,0,0,3,0,epicgames.com,epicgames.com,com,41.0,13.0,0.0,0.0,1.0,0.0,0.21951219512195122,0.07317073170731707,0.0,0.0,0.0,0.0,20.0,0.0,0.4444444444444444
https://harvard.edu/docs,0,0.4605268114315508,1,0,0,0,0,0,1,0,harvard.edu,harvard.edu,edu,24.0,11.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2857142857142857
https://wordpress.com/,0,0.5732383812508364,1,0,0,0,0,0,0,0,wordpress.com,wordpress.com,com,22.0,13.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2222222222222222
https://www.gov.uk/contact,0,0.49918710991519816,1,0,0,0,0,0,1,0,www.gov.uk,www.gov.uk,uk,26.0,10.0,0.0,0.0,1.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
https://bloomberg.com/en-us/docs/Web/JavaScript,0,0.47059759651808725,1,0,0,0,0,0,4,0,bloomberg.com,bloomberg.com,com,47.0,13.0,0.0,0.0,1.0,0.0,0.19148936170212766,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.3333333333333333
https://irs.gov/api/v1/users,0,0.5713209986230418,1,0,0,0,0,0,3,0,irs.gov,irs.gov,gov,28.0,7.0,0.0,0.0,1.0,0.0,0.25,0.03571428571428571,0.0,0.0,0.0,0.0,13.0,0.0,0.3333333333333333
http://www.github.com/blog,0,0.46127384977206026,1,0,0,0,0,0,1,0,github.com,www.github.com,com,26.0,14.0,0.0,1.0,0.0,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.3333333333333333
http://store.steampowered.com/signin,0,0.6932083147502442,1,0,1,0,0,0,1,0,steampowered.com,store.steampowered.com,com,36.0,22.0,0.0,1.0,0.0,1.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.4166666666666667
https://irs.gov/help,0,0.49217644869794663,1,0,0,0,0,0,1,0,irs.gov,irs.gov,gov,20.0,7.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.3333333333333333
https://hsbc.com/business,0,0.45499957515555184,1,0,0,0,0,0,1,0,hsbc.com,hsbc.com,com,25.0,8.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0
https://atlassian.com/api/v1/users,0,0.5413366699004339,1,0,0,0,0,0,3,0,atlassian.com,atlassian.com,com,34.0,13.0,0.0,0.0,1.0,0.0,0.20588235294117646,0.029411764705882353,0.0,0.0,0.0,0.0,13.0,0.0,0.4444444444444444
https://etsy.com/world,0,0.4711117971221886,1,0,0,0,0,0,1,0,etsy.com,etsy.com,com,22.0,8.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.25
http://booking.com/dashboard,0,0.905395940801605,1,0,0,0,0,0,1,0,booking.com,booking.com,com,28.0,11.0,0.0,0.0,0.0,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.42857142857142855
https://www.coursera.org/library/3.12,0,0.45378578923411605,1,0,0,0,0,0,2,0,coursera.org,www.coursera.org,org,37.0,16.0,0.0,1.0,1.0,0.0,0.21621621621621623,0.08108108108108109,0.0,0.0,0.0,0.0,13.0,0.0,0.5
https://lyft.com/terms,0,0.48695765900483845,1,0,0,0,0,0,1,0,lyft.com,lyft.com,com,22.0,8.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
https://shopify.com/wiki/Main_Page,0,0.4688946063061281,1,0,0,0,0,0,2,0,shopify.com,shopify.com,com,34.0,11.0,0.0,0.0,1.0,0.0,0.20588235294117646,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.2857142857142857
https://who.int/item/98213,0,0.6409429177483188,1,0,0,0,0,0,2,0,who.int,who.int,int,26.0,7.0,0.0,0.0,1.0,0.0,0.23076923076923078,0.19230769230769232,0.0,0.0,0.0,0.0,11.0,0.0,0.3333333333333333
https://epicgames.com/features/security,0,0.45685314274472544,1,0,1,0,0,0,2,0,epicgames.com,epicgames.com,com,39.0,13.0,0.0,0.0,1.0,0.0,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.4444444444444444
https://slack.com/wiki,0,0.5176689697828886,1,0,0,0,0,0,1,0,slack.com,slack.com,com,22.0,9.0,0.0,0.0,1.0,0.0,0.22727272727272727,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2
http://www.usa.gov/signin,0,0.47699972474102603,1,0,1,0,0,0,1,0,usa.gov,www.usa.gov,gov,25.0,11.0,0.0,1.0,0.0,1.0,0.24,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.6666666666666666
https://wsj.com/en-us/docs/Web/JavaScript,0,0.526586260376941,1,0,0,0,0,0,4,0,wsj.com,wsj.com,com,41.0,7.0,0.0,0.0,1.0,0.0,0.21951219512195122,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0
https://target.com/api/v2/products?page=2,0,0.4673939206884491,1,1,0,0,0,0,3,1,target.com,target.com,com,41.0,10.0,0.0,0.0,1.0,0.0,0.21951219512195122,0.04878048780487805,0.0,0.0,0.0,0.0,22.0,0.0,0.3333333333333333
https://npmjs.com/health,0,0.46232693466564445,1,0,0,0,0,0,1,0,npmjs.com,npmjs.com,com,24.0,9.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0
https://wellsfargo.com/products/electronics,0,0.4609221997085089,1,0,0,0,0,0,2,0,wellsfargo.com,wellsfargo.com,com,43.0,14.0,0.0,0.0,1.0,0.0,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.3
https://cdc.gov/questions/12345/how-to-parse-json,0,0.5663965944504608,1,0,0,0,0,0,3,0,cdc.gov,cdc.gov,gov,49.0,7.0,0.0,0.0,1.0,0.0,0.20408163265306123,0.10204081632653061,0.0,0.0,0.0,0.0,34.0,0.0,0.0
https://slack.com/search,0,0.49210749144341454,1,0,0,0,0,0,1,0,slack.com,slack.com,com,24.0,9.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.2
https://gov.uk/api/v1/users,0,0.659925310820727,1,0,0,0,0,0,3,0,gov.uk,gov.uk,uk,27.0,6.0,0.0,0.0,1.0,0.0,0.25925925925925924,0.037037037037037035,0.0,0.0,0.0,0.0,13.0,0.0,0.3333333333333333
http://www.oracle.com/news/technology,0,0.9210169142115736,1,0,0,0,0,0,2,0,oracle.com,www.oracle.com,com,37.0,14.0,0.0,1.0,0.0,0.0,0.1891891891891892,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.5
https://x.com/blog/2025/new-features,0,0.6531704156961238,1,0,0,0,0,0,3,0,x.com,x.com,com,36.0,5.0,0.0,0.0,1.0,0.0,0.2222222222222222,0.1111111111111111,0.0,0.0,0.0,0.0,23.0,0.0,0.0
https://www.gov.uk/terms,0,0.5051820241423208,1,0,0,0,0,0,1,0,www.gov.uk,www.gov.uk,uk,24.0,10.0,0.0,0.0,1.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
https://pinterest.com/questions/12345/how-to-parse-json,0,0.46218311416784924,1,0,0,0,0,0,3,0,pinterest.com,pinterest.com,com,55.0,13.0,0.0,0.0,1.0,0.0,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,34.0,0.0,0.3333333333333333
https://booking.com/item/98213,0,0.5293533181314325,1,0,0,0,0,0,2,0,booking.com,booking.com,com,30.0,11.0,0.0,0.0,1.0,0.0,0.2,0.16666666666666666,0.0,0.0,0.0,0.0,11.0,0.0,0.42857142857142855
https://nytimes.com/wiki,0,0.4605268114315508,1,0,0,0,0,0,1,0,nytimes.com,nytimes.com,com,24.0,11.0,0.0,0.0,1.0,0.0,0.20833333333333334,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.2857142857142857
http://www.shopify.com/watch?v=dQw4w9WgXcQ,0,0.9892790530705652,1,1,0,0,0,0,1,1,shopify.com,www.shopify.com,com,42.0,15.0,0.0,1.0,0.0,0.0,0.19047619047619047,0.047619047619047616,0.0,0.0,0.0,0.0,19.0,0.0,0.2857142857142857
https://www.intel.com/item/98213,0,0.46763526688956025,1,0,0,0,0,0,2,0,intel.com,www.intel.com,com,32.0,13.0,0.0,1.0,1.0,0.0,0.21875,0.15625,0.0,0.0,0.0,0.0,11.0,0.0,0.4
https://grubhub.com/products/electronics,0,0.45386500191054885,1,0,0,0,0,0,2,0,grubhub.com,grubhub.com,com,40.0,11.0,0.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.2857142857142857
https://doordash.com/library/3.12,0,0.5646620440590256,1,0,0,0,0,0,2,0,doordash.com,doordash.com,com,33.0,12.0,0.0,0.0,1.0,0.0,0.21212121212121213,0.09090909090909091,0.0,0.0,0.0,0.0,13.0,0.0,0.375
https://www.doordash.com/item/98213,0,0.4595109084863487,1,0,0,0,0,0,2,0,doordash.com,www.doordash.com,com,35.0,16.0,0.0,1.0,1.0,0.0,0.2,0.14285714285714285,0.0,0.0,0.0,0.0,11.0,0.0,0.375
https://wsj.com/pricing,0,0.49329578746424946,1,0,0,0,0,0,1,0,wsj.com,wsj.com,com,23.0,7.0,0.0,0.0,1.0,0.0,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
https://www.slack.com/item/98213,0,0.48259208796177616,1,0,0,0,0,0,2,0,slack.com,www.slack.com,com,32.0,13.0,0.0,1.0,1.0,0.0,0.21875,0.15625,0.0,0.0,0.0,0.0,11.0,0.0,0.2
